,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
20,agent1,4,-0.18075295979547756,0.0,-0.0891325,0.21,0.0,0.3068886378515375,-0.16222184517281174
21,agent2,4,-0.11747014337022282,0.0,-0.07,0.26,0.0,0.31982623882760297,-0.3033150136967798
22,agent3,4,-0.21326227503057874,0.0,-0.54,0.2,0.0,0.30778869350158,0.4730467445156692
23,agent4,4,-0.28648877993588634,0.0,-0.35653,0.02,0.0,0.2844571753039158,0.4196253399633637
24,agent5,4,-0.3939433608238431,0.0,-0.04,0.06,0.0,0.3184316775938514,0.09827440018100567
25,agent1,5,-0.1517186152519406,0.0,-0.10913250000000002,0.21,0.0,0.12412869173033284,0.031762929869098
26,agent2,5,-0.23305385817820157,0.0,-0.11,0.11,0.0,0.1246123911748287,0.1518057834241773
27,agent3,5,-0.08,0.0,-0.21,0.2,0.0,0.1135614738767653,0.0678988314421967
28,agent4,5,-0.21449475362249917,0.0,-0.55,0.26,0.0,0.10307964026240626,0.5377930673346809
29,agent5,5,-0.01,0.0,-0.04,0.36,0.0,0.10286296057303496,-0.30924404326634664
30,agent1,6,-0.07300303336703745,0.0,-1.4,0.14,0.06,0.48216850291009633,1.0763588855514936
31,agent2,6,-0.29958299582995845,0.0,-0.48,0.22,0.06,0.4938938949997278,0.21308466806770143
32,agent3,6,-0.06,0.0,-0.3,0.1,0.05,0.5131986523542418,-0.20553195327238072
33,agent4,6,-0.13641128263769847,0.0,-0.52,0.22,0.01,0.49221861439563735,0.057156876070246665
34,agent5,6,-0.1053805941603988,0.0,-0.04,0.04,0.04,0.49286592820384134,-0.3904477041713894
35,agent1,7,-0.01,0.0,-0.31,0.08,0.14,0.0,-0.1848127987651158
36,agent2,7,-0.09,0.0,-0.53,0.29,0.14,0.0,0.25290920597318495
37,agent3,7,-0.04,0.0,-0.57,0.06,0.1,0.0,0.7587540056615838
38,agent4,7,-0.07,0.0,-0.88,0.15,0.02,0.0,0.7268304218203956
39,agent5,7,-0.01,0.0,-0.03,0.11,0.08,0.0,-0.546835605255005
40,agent1,8,-0.09,0.0,-0.13,0.02,0.2,0.0,0.1828655203781367
41,agent2,8,0.0,0.0,-0.06,0.12,0.2,0.0,-0.09226776187275826
42,agent3,8,-0.07,0.0,-0.03,0.05,0.14,0.0,0.0005079976317461932
43,agent4,8,-0.05,0.0,-0.79,0.08,0.03,0.0,0.7607211580525052
44,agent5,8,-0.02,0.0,-0.03,0.01,0.11,0.0,-0.03021002973692527
45,agent1,9,-0.07,0.0,-0.08,0.08,0.24,0.0,-0.2563725087044842
46,agent2,9,-0.0700000009619477,-3.943689819152496e-10,-0.8100000002961453,0.0,0.24,3.433745122804694e-10,0.6060027176380179
47,agent3,9,-0.07,0.0,-0.03,0.06,0.17,0.0,-0.3124715022888351
48,agent4,9,-0.01,0.0,-0.89,0.04,0.03,0.0,0.6558191583160671
49,agent5,9,-0.06,0.0,-0.04,0.02,0.13,0.0,-0.27747272928248495
50,agent1,10,-0.15309921216784964,0.0,-0.13009355992237062,0.07,0.25,0.0,0.2787574778015105
51,agent2,10,-0.048438686135491585,0.0,-0.04027911396460104,0.07,0.25,0.0,0.04304010091686178
52,agent3,10,-0.08,0.0,-0.04,0.07,0.18,0.0,0.06460455290994932
53,agent4,10,-0.06,0.0,-0.5302065430244545,0.02,0.04,0.0,0.820133389113745
54,agent5,10,-0.04,0.0,-0.04,0.05,0.14,0.0,0.04159981432396041
55,agent1,11,-0.05,0.0,-0.16,0.15,0.24,0.0,0.10887699161466935
56,agent2,11,-0.01,0.0,-0.13,0.04,0.24,0.0,0.11421329698914229
57,agent3,11,-0.14517578275595072,0.0,-0.03,0.08,0.17,0.0,0.11996935344029729
58,agent4,11,-0.08267661718130585,0.0,-0.42,0.06,0.03,0.0,0.5698229025485282
59,agent5,11,-0.16087048009759652,0.0,-0.033440434841498355,0.05,0.14,0.0,0.16993131488075622
60,agent1,12,-0.02,0.0,-0.74,0.06,0.21,0.0,0.8413525431903364
61,agent2,12,-0.03,0.0,-0.05,0.02,0.21,0.0,0.007837893120230088
62,agent3,12,-0.07,0.0,-0.03,0.15,0.15,0.0,-0.06640675340353813
63,agent4,12,-0.08,0.0,-0.33,0.08,0.03,0.0,0.34226288279471795
64,agent5,12,-0.04,0.0,-0.04,0.14,0.12,0.0,-0.08567754310374706
65,agent1,13,-0.06,0.0,-0.31,0.02,0.16,0.0,0.44725667046320816
66,agent2,13,-0.04,0.0,-0.04,0.03,0.16,0.034264988708409105,0.0014155716209611757
67,agent3,13,-0.08,0.0,-0.03,0.06,0.11,0.29290002136230125,-0.35344426970057274
68,agent4,13,-0.1,0.0,-1.6,0.07,0.02,0.6918999923706035,1.0579921289979064
69,agent5,13,-0.03,0.0,-0.03,0.05,0.09,0.5301699981689856,-0.7399325636329528
70,agent1,14,-0.1,0.0,-0.55,0.06,0.09,0.0,0.7035928528364219
71,agent2,14,-0.04,0.0,-0.04,0.03,0.09,0.31162004202260457,-0.3908144400273757
72,agent3,14,-0.06,0.0,-0.03,0.08,0.06,0.31055996431585414,-0.41423905026602187
73,agent4,14,-0.08,0.0,-1.22,0.1,0.01,0.47625996913393864,0.7293276868040659
74,agent5,14,-0.02,0.0,-0.04,0.04,0.05,0.4831599668884101,-0.6622193017611298
75,agent1,15,0.0,0.0,-0.17,0.09,0.02,0.0,0.04579978157425253
76,agent2,15,-0.09,0.0,-0.06,0.05,0.02,0.0,-0.01845703469655638
77,agent3,15,-0.01,0.0,-0.03,0.06,0.01,0.0,-0.14722589088772783
78,agent4,15,-0.04,0.0,-0.42,0.09,0.0,0.0,0.37095649789976626
79,agent5,15,-0.06,0.0,-0.03,0.02,0.01,0.0,-0.06418997646556347
80,agent1,16,0.0,0.0,-0.17,0.01,0.0,0.47978325216501794,-0.5040098510034641
81,agent2,16,-0.08,0.0,-0.1,0.09,0.0,0.48589431036344266,-0.5763011637044337
82,agent3,16,-0.07,0.0,-1.43,0.02,0.0,0.4737614027389445,0.8942294386768831
83,agent4,16,-0.02,0.0,-0.65,0.04,0.0,0.48050405244124683,0.045806396701513735
84,agent5,16,-0.06,0.0,-0.04,0.06,0.0,0.4798355921485298,-0.6426294264837891
85,agent1,17,-0.010000000000815579,-2.4158453015843406e-13,-0.11000000000089803,0.0,0.0,0.4377278976325295,-0.5063848843723138
86,agent2,17,-0.05,0.0,-0.04,0.07,0.0,0.42502740856516175,-0.5785825349415498
87,agent3,17,-0.08,0.0,-1.34,0.06,0.0,0.42576021948001475,0.9332253236614012
88,agent4,17,-0.07,0.0,-0.53,0.02,0.0,0.42363232915023374,0.28575112907438693
89,agent5,17,-0.07,0.0,-0.03,0.06,0.0,0.4077322915894843,-0.5433889472244164
90,agent1,18,-0.03,0.0,-0.23,0.01,0.0,0.0,-0.18362408906432176
91,agent2,18,-0.06,0.0,-0.14,0.06,0.0,0.0,-0.33730492253695965
92,agent3,18,-0.01,0.0,-0.22,0.08,0.0,0.0,-0.29890512500976507
93,agent4,18,-0.01,0.0,-0.88,0.07,0.0,0.0,0.5532592185470318
94,agent5,18,-0.04,0.0,-0.04,0.06,0.0,0.0,-0.4691444241099222
95,agent1,19,0.0,0.0,-0.18,0.03,0.0,0.0,-0.6743502235049292
96,agent2,19,-0.07,0.0,-0.96,0.05,0.0,0.0,0.4001222147315613
97,agent3,19,-0.05,0.0,-0.16,0.02,0.0,0.0,-0.6531949481225899
98,agent4,19,0.0,0.0,-0.57,0.01,0.0,0.0,-0.1170882830547682
99,agent5,19,-0.09,0.0,-0.03,0.05,0.0,0.0,-0.7653648718242005
100,agent1,20,-0.040000000577496975,-2.290896361500927e-10,-0.3300000001870908,0.0,0.0,1.9279443702601484e-10,0.12848756706969572
101,agent2,20,-0.06,0.0,-0.14,0.08,0.0,0.0,-0.164358205142653
102,agent3,20,-0.08,0.0,-0.09,0.05,0.0,0.0,-0.20320363349617648
103,agent4,20,-0.02000000107237443,-3.696332129266011e-10,-0.44000000017081853,0.0,0.0,3.11073272672514e-10,0.21884142567013798
104,agent5,20,-0.04,0.0,-0.03,0.08,0.0,0.0,-0.3305009274858897
105,agent1,21,-0.01,0.0,-0.09,0.04,0.0,0.2933000111123251,-0.33530478713888207
106,agent2,21,-0.03,0.0,-0.93,0.06,0.0,0.2797399824298601,0.5981063221098133
107,agent3,21,-0.04,0.0,-0.03,0.08,0.0,0.2984799556828388,-0.4349995567158836
108,agent4,21,-0.07,0.0,-0.52,0.02,0.0,0.0,0.7093573208103507
109,agent5,21,0.0,0.0,-0.04,0.05,0.0,0.6423200050964739,-0.9223419979660998
110,agent1,22,0.0,0.0,-0.09,0.01,0.0,0.0,0.10788806975532493
111,agent2,22,-0.02,0.0,-0.09,0.03,0.0,0.0,0.11138843417575996
112,agent3,22,-0.01,0.0,-0.03,0.04,0.0,0.9620548534921447,-1.406944072742715
113,agent4,22,-0.08,0.0,-0.68,0.06,0.0,0.0,0.8064268709115672
114,agent5,22,-0.07000000001254325,-3.3804070653786766e-12,-0.03000000001254272,0.0,0.0,1.1085109834515269e-05,0.11293675149354274
115,agent1,23,-0.02000000006644953,-1.120703529977618e-11,-0.09000000002978913,0.0,0.0,6.084029734166988e-11,0.03846835509334771
116,agent2,23,-0.05,0.0,-0.05,0.02,0.0,0.0,0.005442126765170024
117,agent3,23,-0.05,0.0,-0.03,0.01,0.0,0.0,-0.007270348123053754
118,agent4,23,-0.09,0.0,-0.09,0.08,0.0,0.0,0.04840081762355688
119,agent5,23,-0.02,0.0,-0.04,0.07,0.0,0.0,-0.07176055088498895
