,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
42,agent3,8,-0.07,0.0,-0.65,0.06,0.14,0.0,-0.6632847648349036
43,agent4,8,-0.07,0.0,-2.15,0.12,0.03,0.0,1.2829689080132773
44,agent5,8,-0.03,0.0,-0.04,0.02,0.11,0.0,-1.4060912867483697
45,agent1,9,-0.09,0.0,-0.51,0.05,0.24,0.0,0.019937188038858987
46,agent2,9,-0.09,0.0,-0.22,0.06,0.24,0.0,-0.32398892409529606
47,agent3,9,-0.08,0.0,-0.4,0.08,0.17,0.0,-0.07295919787973215
48,agent4,9,0.0,0.0,-1.16,0.06,0.03,0.0,0.5800235877428203
49,agent5,9,-0.07,0.0,-0.04,0.03,0.13,0.0,-0.5200270298515656
50,agent1,10,-0.06,0.0,-0.1,0.09,0.25,0.0,-0.834854468217157
51,agent2,10,-0.06,0.0,-0.66,0.09,0.25,0.0,-0.19055729896190748
52,agent3,10,-0.08,0.0,-1.43,0.08,0.18,0.0,0.7576529364891578
53,agent4,10,-0.04,0.0,-0.82,0.01,0.04,0.0,0.049511587323293416
54,agent5,10,-0.02,0.0,-0.03,0.07,0.14,0.0,-0.9570603550000469
55,agent1,11,-0.09,0.0,-0.09,0.06,0.24,0.0,0.06656609843018432
56,agent2,11,-0.08,0.0,-0.26,0.06,0.24,0.0,0.44580200394254327
57,agent3,11,-0.07,0.0,-0.19,0.08,0.17,0.0,0.19181639183003213
58,agent4,11,-0.04,0.0,-0.45,0.04,0.03,0.0,0.825008004085052
59,agent5,11,-0.08,0.0,-0.04,0.03,0.14,0.0,0.03455800738250256
60,agent1,12,-0.01,0.0,-0.84,0.09,0.21,0.23866544534984446,0.7630441242888152
61,agent2,12,-0.01,0.0,-0.31,0.07,0.21,0.2476122064856412,-0.05130635872616174
62,agent3,12,-0.02,0.0,-0.05,0.07,0.15,0.23941489074006964,-0.3232049308838374
63,agent4,12,-0.06,0.0,-0.91,0.04,0.03,0.23636740030244996,0.9023515639605759
64,agent5,12,-0.01,0.0,-0.04,0.08,0.12,0.22814897029220252,-0.3421839329530898
65,agent1,13,-0.01,0.0,-0.24,0.02,0.16,0.3067043773461752,-0.20133290898431822
66,agent2,13,-0.01,0.0,-0.29,0.02,0.16,0.0,0.33101244114955863
67,agent3,13,-0.01,0.0,-0.86,0.02,0.11,0.0,1.4142117837034756
68,agent4,13,-0.03,0.0,-0.6,0.06,0.02,0.4308093798492225,0.14921086193166516
69,agent5,13,-0.07,0.0,-0.04,0.01,0.09,0.7556781193609485,-0.98591284118225
70,agent1,14,-0.01,0.0,-0.09,0.01,0.09,0.0,-0.020265731110515897
71,agent2,14,-0.04,0.0,-0.15,0.01,0.09,0.0,0.069068574430714
72,agent3,14,-0.07,0.0,-0.03,0.01,0.07,0.0,-0.03390497066478555
73,agent4,14,-0.04,0.0,-0.45,0.03,0.01,0.0,0.39295366624976935
74,agent5,14,-0.03,0.0,-0.03,0.07,0.05,0.0,-0.12254908042177758
75,agent1,15,-0.1,0.0,-0.09,0.01,0.02,0.0,0.00951752147992042
76,agent2,15,-0.05,0.0,-0.12,0.04,0.02,0.0,-0.03188090094934322
77,agent3,15,-0.01,0.0,-0.03,0.07,0.01,0.0,-0.1936755801966951
78,agent4,15,-0.06,0.0,-0.33,0.04,0.0,0.0,0.19824087802820523
79,agent5,15,-0.09,0.0,-0.03,0.02,0.01,0.0,-0.0742874263426958
80,agent1,16,-0.08,0.0,-0.08,0.1,0.0,0.0,0.032070671339328956
81,agent2,16,-0.01,0.0,-0.04,0.05,0.0,0.0,-0.06887651366620248
82,agent3,16,-0.06,0.0,-0.05,0.01,0.0,0.0,0.03160268036055539
83,agent4,16,-0.05,0.0,-0.16,0.06,0.0,0.0,0.12205463005051012
84,agent5,16,-0.09,0.0,-0.03,0.1,0.0,0.0,-0.030517621844030965
85,agent1,17,0.0,0.0,-1.21,0.08,0.0,0.0,1.4846018211343779
86,agent2,17,-0.06,0.0,-0.14,0.01,0.0,0.4184499992369904,-0.40630363621061
87,agent3,17,-0.04,0.0,-0.07,0.05,0.0,0.8160600002288754,-1.0952223878034981
88,agent4,17,-0.02,0.0,-0.38,0.05,0.0,0.21634999999997045,0.1720939101325624
89,agent5,17,-0.02,0.0,-0.03,0.09,0.0,0.24000999984743038,-0.3773331099360515
90,agent1,18,-0.04000000052735975,-2.5834800965185423e-10,-0.210000000089209,0.0,0.0,3.11308156570878e-10,-0.30816204915914114
91,agent2,18,-0.03,0.0,-0.29,0.06,0.0,0.0,-0.28307508088720695
92,agent3,18,-0.02,0.0,-0.15,0.05,0.0,0.0,-0.4361396152859628
93,agent4,18,-0.06,0.0,-0.86,0.02,0.0,0.0,0.5236575453603914
94,agent5,18,-0.04,0.0,-0.03,0.02,0.0,0.0,-0.5590754461663276
95,agent1,19,-0.09,0.0,-0.35,0.03,0.0,0.952532916641436,-2.892764503921719
96,agent2,19,-0.08,0.0,-0.89,0.03,0.0,0.9682952738158481,-2.2951477024218905
97,agent3,19,-0.01,0.0,-0.15,0.02,0.0,0.9586312028221733,-3.25954193593115
98,agent4,19,-0.09,0.0,-3.21,0.06,0.0,0.9585967608714898,0.06184375085216054
99,agent5,19,-0.06,0.0,-0.03,0.03,0.0,0.9518807634814119,-3.3352298676373486
100,agent1,20,-0.03,0.0,-0.44,0.09,0.0,0.0,-0.7166235761695968
101,agent2,20,-0.09,0.0,-0.31,0.07,0.0,0.0,-0.8992465801343168
102,agent3,20,-0.08,0.0,-0.16,0.01,0.0,0.0,-1.0804076506338696
103,agent4,20,-0.04,0.0,-1.67,0.09,0.0,0.0,1.613053617154304
104,agent5,20,-0.06,0.0,-0.04,0.07,0.0,0.0,-1.296593991514087
105,agent1,21,-0.03,0.0,-0.18,0.03,0.0,0.0,-0.01869301745184169
106,agent2,21,-0.09,0.0,-0.13,0.1,0.0,0.0,-0.05751919120037105
107,agent3,21,-0.08,0.0,-0.19,0.07,0.0,0.0,0.03739065196627371
108,agent4,21,-0.04,0.0,-0.23,0.04,0.0,0.0,0.13905229353746737
109,agent5,21,-0.04,0.0,-0.04,0.05,0.0,0.0,-0.17625150197718986
110,agent1,22,-0.04,0.0,-0.14,0.04,0.0,0.0,0.11520967677755861
111,agent2,22,-0.01,0.0,-0.06,0.09,0.0,0.0,-0.08887363857513224
112,agent3,22,-0.04,0.0,-0.18,0.08,0.0,0.0,0.0802340533274023
113,agent4,22,-0.02,0.0,-0.09,0.04,0.0,0.0,-0.015407287325429782
114,agent5,22,-0.1,0.0,-0.03,0.05,0.0,0.0,0.00455567590799549
115,agent1,23,-0.07,0.0,-0.08,0.03,0.0,0.0,-0.010712451651701097
116,agent2,23,-0.05,0.0,-0.06,0.01,0.0,0.0,-0.05067155137652324
117,agent3,23,-0.06,0.0,-0.18,0.05,0.0,0.0,0.07435450344134793
118,agent4,23,-0.07,0.0,-0.14,0.02,0.0,0.0,0.09563100633533948
119,agent5,23,-0.06,0.0,-0.03,0.1,0.0,0.0,-0.14277951803806962
